iter	RMSE
173	0.5700314331
174	0.5694254409
175	0.56899425
176	0.5685488393
177	0.5681350116
178	0.5677308293
179	0.5667154156
180	0.5663285769
181	0.5661390648
182	0.5657008897
183	0.5649293895
184	0.5642308977
185	0.563847162
186	0.5635343392
187	0.5630472848
188	0.5629085741
189	0.5625648971
190	0.5622515337
191	0.5618527577
192	0.5614311871
193	0.5610590213
194	0.5603528523
195	0.5598833693
196	0.5596564091
197	0.55931085
198	0.5586044362
199	0.5580595005
200	0.5575905406
201	0.557305762
202	0.5570899268
203	0.5570050185
204	0.556897262
205	0.5564448958
206	0.5562536281
207	0.5561297329
208	0.5560060566
209	0.5557971873
210	0.5556602557
211	0.5555656546
212	0.5553531164
213	0.5552348794
214	0.554513179
215	0.5543927784
216	0.5542200743
217	0.5533895222
218	0.5531459708
219	0.5524612579
220	0.5523171205
221	0.5521009886
222	0.5519093836
223	0.5511655303
224	0.5506422011
225	0.5499048751
226	0.5490960489
227	0.5486996487
228	0.5480687937
229	0.5477014629
230	0.5473669088
231	0.5470641116
232	0.5469990976
233	0.5465190116
234	0.5458235244
235	0.5446745579
236	0.5440793717
237	0.5435207984
238	0.5428875884
239	0.5419631744
240	0.5413684334
241	0.5407364259
242	0.5402404737
243	0.5397346829
244	0.5390164309
245	0.5383782881
246	0.5378217311
247	0.5377728985
248	0.5376127673
249	0.5371098319
250	0.5365291974
251	0.5364635332
252	0.5361323058
253	0.5356046226
254	0.5352443029
255	0.535186612
256	0.5346481568
257	0.5346001266
258	0.5344704261
259	0.5344287909
260	0.5343125134
261	0.5335546439
262	0.5328778197
263	0.5328114177
264	0.5323811863
265	0.5319075861
266	0.5314793065
267	0.5308845472
268	0.5307666658
269	0.5303761427
270	0.5299446771
271	0.529800201
272	0.5297121548
273	0.5291697408
274	0.5286552265
275	0.5280122156
276	0.5275055229
277	0.5270638595
278	0.5265779328
279	0.5256736663
280	0.5251992624
281	0.5248646471
282	0.5244699296
283	0.5239127461
284	0.5232531844
285	0.5231897174
286	0.5227682678
287	0.522328625
288	0.5218687163
289	0.5215694443
290	0.5209491335
291	0.5209094627
292	0.5205846649
293	0.5205439897
294	0.5199754372
295	0.519391577
296	0.5185020091
297	0.5180542782
298	0.5177152887
299	0.5176242991
300	0.5168603854
301	0.5164746034
302	0.5158455344
303	0.5152675457
304	0.5149823547
305	0.5146889505
306	0.5142334483
307	0.5137413171
308	0.5130485009
309	0.5127516368
310	0.5124353454
311	0.5118919485
312	0.5115952672
313	0.5113886336
314	0.5108736702
315	0.5104407496
316	0.5097727858
317	0.5097124866
318	0.5092770795
319	0.5088948313
320	0.508758294
321	0.508192394
322	0.5079498376
323	0.5073623575
324	0.5068940879
325	0.5062471756
326	0.5058442423
327	0.5052759706
328	0.5048044408
329	0.5043296117
330	0.5042238731
331	0.5040759885
332	0.5036980058
333	0.5030063345
334	0.502384239
335	0.5018731375
336	0.5015034764
337	0.5013880163
338	0.5008777623
339	0.5003600958
340	0.4997914148
341	0.4994166443
342	0.4991199791
343	0.4987943536
344	0.4982612429
345	0.4977868899
346	0.4975249908
347	0.4973477323
348	0.4970733759
349	0.4968276311
350	0.4963356212
351	0.4957338224
352	0.4952017485
353	0.4948679263
354	0.4945557129
355	0.4938800803
356	0.4936352057
357	0.4931716057
358	0.4930979548
359	0.4925129378
360	0.4924482649
361	0.4923334492
362	0.4919277264
363	0.491517862
364	0.4912638488
365	0.4911093698
366	0.4906633436
367	0.4903501856
368	0.4900074901
369	0.4894744523
370	0.4888732919
371	0.4883589566
372	0.4877408115
373	0.4877070205
374	0.4871419104
375	0.4865418571
376	0.48649885
377	0.4860675998
378	0.4856589035
379	0.4848777869
380	0.4844059439
381	0.4839599976
382	0.4836673472
383	0.4832559314
384	0.4828117236
385	0.4823881619
386	0.4823370022
387	0.4820175388
388	0.4815444334
389	0.4811755929
390	0.4808717346
391	0.4806334937
392	0.4803697067
393	0.4800666571
394	0.4798445401
395	0.4790579748
396	0.4786150187
397	0.4779707844
398	0.4772649984
399	0.4768802105
400	0.4768412222
401	0.4763325293
402	0.4760241854
403	0.4757838696
404	0.4752459934
405	0.474861508
406	0.4745055739
407	0.4740198533
408	0.4739511552
409	0.473547049
410	0.4729221435
411	0.4724152022
412	0.4718335174
413	0.4714623861
414	0.4709820681
415	0.4705078803
416	0.470110943
417	0.4697910434
418	0.4693362324
419	0.4689347131
420	0.4686660626
421	0.4683970832
422	0.4677769584
423	0.4675704729
424	0.4671108219
425	0.4667912
426	0.46635635
427	0.4658338936
428	0.4655094102
429	0.465020184
430	0.4646434086
431	0.4641009975
432	0.4635455561
433	0.4632317891
434	0.4628762953
435	0.4624666033
436	0.4620564514
437	0.4617862549
438	0.4617468656
439	0.4612049469
440	0.4608057412
441	0.4604009927
442	0.4599278872
443	0.4594199436
444	0.4592129108
445	0.4588377238
446	0.458456325
447	0.4581243476
448	0.4575998635
449	0.4575434316
450	0.4572205068
451	0.4571567951
452	0.4566456035
453	0.4563210983
454	0.4558288276
455	0.4554822736
456	0.4552116164
457	0.4550602199
458	0.4546824121
459	0.4542036592
460	0.4539833278
461	0.4539330773
462	0.4535297065
463	0.4530413948
464	0.4529738369
465	0.4525866056
466	0.4522221918
467	0.4519339951
468	0.4516104098
469	0.4511893655
470	0.4507592889
471	0.4504700792
472	0.4502322091
473	0.4501483314
474	0.4501113585
475	0.4496532269
476	0.4494257001
477	0.4490539256
478	0.4487673578
479	0.4485254976
480	0.4482433625
481	0.4476677987
482	0.4471749089
483	0.4470926352
484	0.4469744235
485	0.4465736298
486	0.4461126153
487	0.4458703412
488	0.4454420595
489	0.4450045638
490	0.4446603451
491	0.4443952283
492	0.4442548345
493	0.4438550799
494	0.4436183658
495	0.4434682594
496	0.4431287798
497	0.4427877751
498	0.4427281201
499	0.4425035468
500	0.4419953124
501	0.4418012999
502	0.4415514022
503	0.4411904886
504	0.4406027273
505	0.4405533027
506	0.4405214548
507	0.4405033728
508	0.4403133872
509	0.4399487644
510	0.4396176991
511	0.4391811931
512	0.4387575584
513	0.4384194838
514	0.4381510287
515	0.4379071916
516	0.4375279349
517	0.4370947105
518	0.4365994843
519	0.4363798187
520	0.4359776955
521	0.4356009641
522	0.4352176979
523	0.4348886976
524	0.4345997504
525	0.434407143
526	0.43438117
527	0.4339632195
528	0.4334927214
529	0.4330912455
530	0.432796778
531	0.432388883
532	0.4321051372
533	0.4317822496
534	0.4313100961
535	0.4309980671
536	0.4309550312
537	0.4305866657
538	0.4305538292
539	0.4305286608
540	0.4302917702
541	0.4300576051
542	0.4298030848
543	0.4294412375
544	0.4292009098
545	0.4290654787
546	0.4285076498
547	0.4283195335
548	0.4280922964
549	0.4276387619
550	0.4273478962
551	0.4271352373
552	0.4269583715
553	0.4269242424
554	0.4267744362
555	0.4264434323
556	0.4261321973
557	0.4258977134
558	0.4257195975
559	0.4256317601
560	0.425603496
561	0.4255644411
562	0.4254423884
563	0.4252733086
564	0.4249948199
565	0.4249040034
566	0.4244762556
567	0.4242193606
568	0.4239517037
569	0.4237055421
570	0.42335426
571	0.4233256632
572	0.4230410364
573	0.4225991209
574	0.4223940625
575	0.4223283647
576	0.4218864068
577	0.421590427
578	0.4210511888
579	0.4205980258
580	0.4203033954
581	0.4201631513
582	0.4196908298
583	0.4193480287
584	0.4189564263
585	0.4189409997
586	0.4187623597
587	0.4185909663
588	0.4183872049
589	0.418129245
590	0.4178471846
591	0.4174717341
592	0.4173223096
593	0.4169135945
594	0.4168738063
595	0.4166119133
596	0.4163484659
597	0.4161355901
598	0.4157383741
599	0.4153525919
600	0.4153182889
601	0.4151636209
602	0.4148980135
603	0.4147663778
604	0.4147094599
605	0.4144368935
606	0.4142526293
607	0.4138615545
608	0.4135349866
609	0.4133291161
610	0.4133104304
611	0.4130781538
612	0.4127962145
613	0.4125459742
614	0.4125281596
615	0.4121502291
616	0.4119944239
617	0.4117552021
618	0.4113122282
619	0.4109911104
620	0.4107827522
621	0.4107471091
622	0.4106173268
623	0.4104732389
624	0.4103077291
625	0.4101034043
626	0.4100103947
627	0.4098365998
628	0.4096687545
629	0.4092827099
630	0.4091132152
631	0.4089810263
632	0.4086995391
633	0.4082840774
634	0.4080970253
635	0.4077273824
636	0.4077079253
637	0.4076007456
638	0.4075670597
639	0.4072776873
640	0.4067474468
641	0.4063963405
642	0.4061691575
643	0.4059444714
644	0.4054755017
645	0.405213504
646	0.4050387471
647	0.4049545745
648	0.4049372924
649	0.4044809067
650	0.4041989941
651	0.4039514771
652	0.4035819206
653	0.4032571349
654	0.4030260426
655	0.4026338671
656	0.4021823716
657	0.4018981625
658	0.40161543
659	0.4013799262
660	0.401012267
661	0.4006865732
662	0.400213108
663	0.3997498428
664	0.3994123249
665	0.3990733961
666	0.3990458899
667	0.3989013171
668	0.3985240166
669	0.3981254686
670	0.3979510507
671	0.3976683986
672	0.3976265833
673	0.3973716809
674	0.3972237672
675	0.3970325488
676	0.3968971225
677	0.3967253134
678	0.3962942612
679	0.3958112844
680	0.3951766258
681	0.3949854863
682	0.3947488595
683	0.394452513
684	0.3941866881
685	0.3940936704
686	0.3937353726
687	0.3934329294
688	0.3934182822
689	0.3929232648
690	0.392882988
691	0.3926299794
692	0.3922673736
693	0.3919925832
694	0.3918425371
695	0.3915728953
696	0.3915444762
697	0.391241143
698	0.3912121597
699	0.3908402246
700	0.3908159076
701	0.3904995513
702	0.3904811283
703	0.3901011805
704	0.3897573401
705	0.3895557943
706	0.3894161026
707	0.3891626498
708	0.388809829
709	0.3886519548
710	0.3884344712
711	0.3882005456
712	0.3881519549
713	0.3878192343
714	0.3874984081
715	0.3872438691
716	0.3869718167
717	0.3866965632
718	0.3864086441
719	0.3863888046
720	0.3861463423
721	0.3857883171
722	0.3856120208
723	0.3855055577
724	0.3854817809
725	0.3853163639
726	0.3852921342
727	0.3850931875
728	0.384893393
729	0.3846102326
730	0.3843595612
731	0.383802967
732	0.3834427672
733	0.3831466345
734	0.382879326
735	0.3827906881
736	0.3823882701
737	0.382334084
738	0.3821267644
739	0.3817553067
740	0.3812315145
741	0.3809689945
742	0.3808794627
743	0.3806364213
744	0.3804223083
745	0.380318864
746	0.38009037
747	0.3799842793
748	0.3795001227
749	0.3792377662
750	0.3791833739
751	0.3788607247
752	0.3787659
753	0.3785227389
754	0.378417293
755	0.378409126
756	0.3781485032
757	0.3779024792
758	0.3774658795
759	0.3773105983
760	0.3769578399
761	0.3769120736
762	0.3766117757
763	0.3763340016
764	0.3762999007
765	0.3760307043
766	0.3757636705
767	0.3756690759
768	0.3754173356
769	0.3752517997
770	0.3752381174
771	0.374764464
772	0.3744754868
773	0.3740893407
774	0.3738419319
775	0.373827733
776	0.3737020642
777	0.3733586768
778	0.3731384214
779	0.3728688376
780	0.3725856453
781	0.3723724858
782	0.3722577874
783	0.3722477023
784	0.3721149214
785	0.3718110129
786	0.3715500931
787	0.3711507282
788	0.3709999177
789	0.3708648384
790	0.3707984806
791	0.3702840335
792	0.3702716566
793	0.3699547154
794	0.3696539503
795	0.3694303153
796	0.3690312957
797	0.3689247139
798	0.3688694424
799	0.3686524869
800	0.368611932
801	0.3684857487
802	0.3681226757
803	0.3680691823
804	0.367669296
805	0.3675110811
806	0.3673227258
807	0.3672216863
808	0.3669809993
809	0.3669587037
810	0.3668147601
811	0.3664471532
812	0.3661990659
813	0.36599156
814	0.3657249357
815	0.3656017953
816	0.3655133195
817	0.3651963455
818	0.3648631214
819	0.3646921179
820	0.3642898665
821	0.3640797009
822	0.3638826302
823	0.3636778457
824	0.3634655167
825	0.363146434
826	0.3629612397
827	0.3628837165
828	0.3626787735
829	0.3625966725
830	0.3623972838
831	0.3621780944
832	0.3618880838
833	0.3617775165
834	0.3615013256
835	0.3614206343
836	0.3614029101
837	0.3611163821
838	0.3608177791
839	0.3605797343
840	0.3603582215
841	0.3601789415
842	0.3597904049
843	0.3596786486
844	0.3596019071
845	0.3593750887
846	0.3592598341
847	0.3590531164
848	0.3587869816
849	0.3583711338
850	0.3579951105
851	0.3579726227
852	0.3576125413
853	0.3573374024
854	0.3572596766
855	0.357070276
856	0.356642853
857	0.3566009806
858	0.3565125933
859	0.3562995247
860	0.3561848697
861	0.3560768465
862	0.3559140471
863	0.3558034883
864	0.3555016241
865	0.3550099792
866	0.3547259268
867	0.3545506028
868	0.3541997865
869	0.3539093663
870	0.3535787269
871	0.3532359246
872	0.3530931997
873	0.3528598571
874	0.3526491444
875	0.3525885015
876	0.3524656001
877	0.3522057607
878	0.3519329848
879	0.3516575666
880	0.3511703435
881	0.3511608546
882	0.3511496619
883	0.3509542155
884	0.3508875075
885	0.3508617528
886	0.3506138848
887	0.3506048659
888	0.3505166744
889	0.3503831994
890	0.3501532057
891	0.3499582657
892	0.3499510827
893	0.3498216702
894	0.3497684019
895	0.3494936956
896	0.349116809
897	0.3487929916
898	0.3485956179
899	0.3484804404
900	0.348276459
901	0.3478890156
902	0.3478796762
903	0.3476991123
904	0.3475201761
905	0.347354197
906	0.3469851524
907	0.3468122968
908	0.3467761939
909	0.3464096844
910	0.3461669788
911	0.346140883
912	0.3459769215
913	0.3457666375
914	0.3454697585
915	0.3454611226
916	0.3451474495
917	0.3450304086
918	0.3447100274
919	0.3445353455
920	0.3443486424
921	0.3439856681
922	0.343975316
923	0.3437325899
924	0.3434335805
925	0.3431040386
926	0.3429399166
927	0.3428973611
928	0.3424956418
929	0.3422157099
930	0.3419648672
931	0.3417329908
932	0.3416003665
933	0.341378177
934	0.3412810203
935	0.3412340538
936	0.3408663632
937	0.340648641
938	0.3404461735
939	0.34038478
940	0.3402282884
941	0.3400034442
942	0.3397092712
943	0.339439502
944	0.3392271698
945	0.3391290715
946	0.3388869706
947	0.3384696056
948	0.3382832999
949	0.3380281992
950	0.3378099814
951	0.3377802034
952	0.3374545852
953	0.3372526768
954	0.3369922614
955	0.3368189823
956	0.3366077383
957	0.33645224
958	0.3363265793
959	0.3360494309
960	0.3360115373
961	0.3357560585
962	0.335509456
963	0.3354132996
964	0.3353019411
965	0.3350333807
966	0.3348472035
967	0.3344839557
968	0.334290169
969	0.3340738283
970	0.3339772617
971	0.3337847415
972	0.3334852817
973	0.3332556624
974	0.3329866801
975	0.3329711558
976	0.3327106703
977	0.3326026489
978	0.3324143047
979	0.3322279056
980	0.3320953079
981	0.331938972
982	0.3319296486
983	0.3316660293
984	0.3315244449
985	0.3313714458
986	0.3313538897
987	0.3311964042
988	0.33113997
989	0.3309432983
990	0.3308769332
991	0.3307243301
992	0.3306059887
993	0.330388758
994	0.3301945754
995	0.3299937036
996	0.3297490379
997	0.3294753142
998	0.3293022861
999	0.3291239369
